,DATE,HourlySkyConditions
21463,2022-09-23T14:53:00,CLR:00
6977,2021-08-03T14:53:00,CLR:00
22075,2022-10-10T08:53:00,VV:09 2
19209,2022-07-13T16:53:00,CLR:00
24813,2022-12-20T20:53:00,SCT:04 100 BKN:07 120
20271,2022-08-16T00:53:00,CLR:00
864,2021-01-21T14:53:00,SCT:04 200
20387,2022-08-19T15:53:00,CLR:00
9041,2021-10-10T01:53:00,CLR:00
19002,2022-07-06T15:53:00,CLR:00
11600,2021-12-07T02:38:00,OVC:08 36
21990,2022-10-08T08:53:00,SCT:04 2
14699,2022-02-19T11:53:00,CLR:00
13747,2022-01-23T13:53:00,CLR:00
10982,2021-11-22T03:53:00,CLR:00
9816,2021-10-28T23:59:00,
11634,2021-12-07T20:20:00,OVC:08 2
13683,2022-01-21T04:53:00,VV:09 1
2792,2021-03-17T04:53:00,CLR:00
23881,2022-11-29T20:53:00,CLR:00
765,2021-01-17T15:53:00,FEW:02 250
24643,2022-12-16T11:53:00,CLR:00
13483,2022-01-17T13:53:00,SCT:04 200
22338,2022-10-16T13:53:00,OVC:08 28
2457,2021-03-07T23:59:00,
25332,2022-12-30T21:06:00,OVC:08 16
9173,2021-10-15T08:53:00,CLR:00
552,2021-01-13T05:53:00,OVC:08 10
9849,2021-10-29T08:53:00,SCT:04 120
8843,2021-10-03T09:53:00,CLR:00
7168,2021-08-09T20:53:00,CLR:00
2153,2021-02-25T03:53:00,CLR:00
15924,2022-03-28T14:51:00,FEW:02 8 BKN:07 70 OVC:08 80
16731,2022-04-20T17:37:00,BKN:07 7 OVC:08 13
4891,2021-05-25T00:53:00,CLR:00
12236,2021-12-21T02:53:00,OVC:08 55
11484,2021-12-04T18:53:00,OVC:08 11
10063,2021-11-02T07:53:00,SCT:04 3 BKN:07 22
23842,2022-11-28T06:53:00,CLR:00
2424,2021-03-06T21:53:00,CLR:00
9951,2021-10-31T04:12:00,FEW:02 8 BKN:07 14 OVC:08 20
22430,2022-10-18T23:59:00,
13224,2022-01-11T05:57:00,CLR:00
16441,2022-04-14T06:53:00,FEW:02 10 BKN:07 24 OVC:08 35
1900,2021-02-16T00:53:00,CLR:00
16987,2022-04-28T14:53:00,CLR:00
5879,2021-06-29T01:53:00,CLR:00
16335,2022-04-11T03:51:00,SCT:04 15 OVC:08 28
12019,2021-12-16T19:53:00,CLR:00
14835,2022-02-24T05:53:00,CLR:00
2830,2021-03-18T08:51:00,BKN:07 11 OVC:08 17
744,2021-01-17T03:34:00,CLR:00
9814,2021-10-28T22:53:00,CLR:00
9955,2021-10-31T05:44:00,SCT:04 7 OVC:08 32
18039,2022-06-04T18:53:00,OVC:08 24
21168,2022-09-13T16:53:00,FEW:02 100
1182,2021-01-28T22:45:00,FEW:02 5 SCT:04 45
21440,2022-09-22T16:53:00,CLR:00
2877,2021-03-19T08:53:00,
1982,2021-02-19T00:53:00,SCT:04 4 OVC:08 14
6397,2021-07-15T09:32:00,SCT:04 8
17157,2022-05-05T02:07:00,OVC:08 2
23746,2022-11-24T21:53:00,CLR:00
22954,2022-11-03T08:53:00,CLR:00
9333,2021-10-19T23:53:00,FEW:02 6 OVC:08 11
6424,2021-07-16T08:51:00,SCT:04 13
11598,2021-12-07T01:53:00,OVC:08 27
14863,2022-02-25T08:53:00,CLR:00
3638,2021-04-13T13:53:00,FEW:02 45
3232,2021-04-01T08:53:00,CLR:00
11239,2021-11-29T09:53:00,CLR:00
12687,2021-12-30T23:59:00,
15587,2022-03-19T23:59:00,
11315,2021-11-30T23:53:00,VV:09 2
14099,2022-01-31T06:53:00,VV:09 1
15054,2022-03-03T15:53:00,FEW:02 18 SCT:04 55 BKN:07 120
19250,2022-07-15T07:53:00,CLR:00
14335,2022-02-08T03:29:00,CLR:00
6596,2021-07-22T23:59:00,
18010,2022-06-03T15:53:00,FEW:02 40 BKN:07 250
10606,2021-11-14T01:20:00,VV:09 1
2943,2021-03-21T13:53:00,CLR:00
24101,2022-12-04T15:53:00,SCT:04 26 SCT:04 35 BKN:07 40
6179,2021-07-08T08:53:00,FEW:02 4
2725,2021-03-14T17:53:00,BKN:07 7 OVC:08 10
14665,2022-02-18T02:53:00,CLR:00
20349,2022-08-18T23:39:00,VV:09 2
22458,2022-10-20T02:53:00,CLR:00
4436,2021-05-09T20:53:00,CLR:00
13029,2022-01-07T11:24:00,OVC:08 4
25195,2022-12-28T04:18:00,FEW:02 1 OVC:08 31
15837,2022-03-26T14:53:00,CLR:00
12555,2021-12-27T04:42:00,FEW:02 22 OVC:08 32
399,2021-01-09T19:53:00,CLR:00
18562,2022-06-23T17:53:00,CLR:00
1604,2021-02-08T06:49:00,VV:09 1
24582,2022-12-15T07:53:00,FEW:02 200
19165,2022-07-12T06:53:00,OVC:08 5
18680,2022-06-27T02:53:00,OVC:08 2
22074,2022-10-10T07:53:00,VV:09 2
13676,2022-01-21T03:01:00,VV:09 1
4948,2021-05-27T07:53:00,CLR:00
8222,2021-09-13T04:20:00,SCT:04 6
2854,2021-03-18T23:21:00,SCT:04 8 BKN:07 45 OVC:08 65
22485,2022-10-20T20:53:00,CLR:00
6230,2021-07-10T09:53:00,CLR:00
19618,2022-07-26T01:53:00,OVC:08 7
2192,2021-02-26T16:53:00,CLR:00
18328,2022-06-14T09:53:00,CLR:00
9760,2021-10-27T21:53:00,FEW:02 2
8793,2021-10-01T09:53:00,CLR:00
1527,2021-02-06T22:53:00,CLR:00
18492,2022-06-20T22:53:00,CLR:00
13035,2022-01-07T13:51:00,FEW:02 6 SCT:04 13 BKN:07 28
6101,2021-07-06T05:45:00,OVC:08 3
11882,2021-12-13T16:24:00,BKN:07 22 BKN:07 38 OVC:08 80
15498,2022-03-17T17:53:00,CLR:00
7195,2021-08-10T14:53:00,CLR:00
13182,2022-01-10T14:53:00,CLR:00
8519,2021-09-22T06:53:00,CLR:00
10264,2021-11-07T05:53:00,CLR:00
19022,2022-07-07T06:53:00,OVC:08 2
18231,2022-06-10T19:53:00,CLR:00
15141,2022-03-06T15:53:00,FEW:02 25
8931,2021-10-06T05:53:00,OVC:08 4
18678,2022-06-27T01:49:00,OVC:08 3
723,2021-01-17T00:11:00,SCT:04 1
5377,2021-06-11T19:53:00,FEW:02 45
8524,2021-09-22T11:53:00,CLR:00
18910,2022-07-04T07:51:00,SCT:04 14 BKN:07 35 OVC:08 90
24390,2022-12-10T09:51:00,BKN:07 9 OVC:08 13
24130,2022-12-05T05:53:00,FEW:02 25 FEW:02 38 SCT:04 70
6638,2021-07-24T05:53:00,OVC:08 2
3419,2021-04-07T04:53:00,OVC:08 7
22031,2022-10-09T07:32:00,OVC:08 2
2883,2021-03-19T11:53:00,SCT:04 38 SCT:04 44
643,2021-01-15T01:53:00,VV:09 1
23557,2022-11-19T01:53:00,CLR:00
24932,2022-12-23T11:53:00,OVC:08 19
13114,2022-01-09T01:53:00,VV:09 1
9707,2021-10-26T20:36:00,SCT:04 4 BKN:07 10 OVC:08 15
10043,2021-11-02T01:53:00,BKN:07 8
5048,2021-05-30T14:53:00,CLR:00
15965,2022-03-29T05:33:00,OVC:08 3
7850,2021-08-31T23:59:00,
19983,2022-08-06T19:53:00,CLR:00
11670,2021-12-08T07:53:00,BKN:07 3 OVC:08 9
22003,2022-10-08T20:53:00,CLR:00
3191,2021-03-30T19:53:00,CLR:00
11522,2021-12-05T14:53:00,CLR:00
19762,2022-07-30T10:53:00,FEW:02 13 SCT:04 250
10926,2021-11-20T20:53:00,CLR:00
15298,2022-03-12T20:53:00,OVC:08 15
6362,2021-07-14T09:25:00,OVC:08 10
14728,2022-02-20T07:53:00,VV:09 2
17301,2022-05-09T12:53:00,FEW:02 44 BKN:07 60 OVC:08 75
19690,2022-07-28T06:53:00,OVC:08 3
13708,2022-01-21T23:59:00,
7698,2021-08-27T02:53:00,CLR:00
11086,2021-11-25T11:53:00,SCT:04 200
1450,2021-02-04T23:53:00,CLR:00
5077,2021-05-31T18:53:00,CLR:00
13085,2022-01-08T11:53:00,FEW:02 200
18482,2022-06-20T12:53:00,CLR:00
17575,2022-05-18T11:53:00,CLR:00
1410,2021-02-03T10:53:00,BKN:07 36 BKN:07 49 OVC:08 100
13275,2022-01-12T06:07:00,VV:09 1
25097,2022-12-26T14:53:00,SCT:04 7 BKN:07 120
24805,2022-12-20T12:53:00,CLR:00
4094,2021-04-27T21:53:00,CLR:00
1544,2021-02-07T04:07:00,VV:09 1
3776,2021-04-17T19:53:00,CLR:00
6410,2021-07-15T21:09:00,SCT:04 7
24924,2022-12-23T07:23:00,SCT:04 3 BKN:07 21 OVC:08 30
9514,2021-10-23T04:53:00,OVC:08 2
8926,2021-10-06T03:07:00,OVC:08 3
5841,2021-06-27T17:53:00,CLR:00
3164,2021-03-29T18:53:00,CLR:00
19883,2022-08-03T11:53:00,SCT:04 150
2088,2021-02-22T14:53:00,FEW:02 250
8163,2021-09-10T23:59:00,
10693,2021-11-15T18:36:00,OVC:08 2
22374,2022-10-17T04:06:00,VV:09 1
334,2021-01-07T17:53:00,BKN:07 200
22173,2022-10-12T17:53:00,CLR:00
425,2021-01-10T03:02:00,SCT:04 2 BKN:07 36
6429,2021-07-16T12:53:00,CLR:00
10113,2021-11-03T10:53:00,SCT:04 40
11197,2021-11-28T20:53:00,CLR:00
17307,2022-05-09T18:53:00,CLR:00
12829,2022-01-03T22:53:00,FEW:02 28 BKN:07 42 BKN:07 50
6765,2021-07-28T05:53:00,BKN:07 5
1272,2021-01-31T06:53:00,OVC:08 45
5123,2021-06-02T06:15:00,OVC:08 3
7613,2021-08-24T15:53:00,CLR:00
22870,2022-11-01T09:53:00,BKN:07 60 OVC:08 85
12345,2021-12-23T01:02:00,BKN:07 7 BKN:07 12 OVC:08 17
21664,2022-09-29T02:44:00,CLR:00
18998,2022-07-06T11:53:00,BKN:07 37
24160,2022-12-06T09:53:00,FEW:02 15 SCT:04 48
24292,2022-12-08T16:53:00,SCT:04 15 BKN:07 21 OVC:08 26
10571,2021-11-13T04:53:00,VV:09 1
22282,2022-10-15T01:53:00,OVC:08 3
8108,2021-09-09T09:53:00,CLR:00
19112,2022-07-10T08:53:00,CLR:00
16692,2022-04-20T01:10:00,BKN:07 16
647,2021-01-15T03:53:00,OVC:08 1
14069,2022-01-31T01:19:00,CLR:00
6719,2021-07-26T13:53:00,SCT:04 100
7664,2021-08-26T02:31:00,VV:09 3
2584,2021-03-10T06:51:00,OVC:08 4
9219,2021-10-17T04:53:00,CLR:00
1914,2021-02-16T14:53:00,FEW:02 50 SCT:04 200
25267,2022-12-29T20:51:00,BKN:07 4 OVC:08 13
23461,2022-11-15T05:53:00,CLR:00
18693,2022-06-27T07:57:00,OVC:08 4
22465,2022-10-20T06:50:00,VV:09 1
72,2021-01-02T06:34:00,OVC:08 5
22329,2022-10-16T04:53:00,OVC:08 21
25122,2022-12-26T23:53:00,OVC:08 4
1511,2021-02-06T07:07:00,CLR:00
17825,2022-05-27T19:53:00,CLR:00
1920,2021-02-16T20:53:00,CLR:00
11915,2021-12-14T13:53:00,SCT:04 43 BKN:07 50
16812,2022-04-22T11:53:00,FEW:02 44 BKN:07 70
13031,2022-01-07T11:53:00,OVC:08 6
575,2021-01-13T16:53:00,FEW:02 35
18397,2022-06-17T03:53:00,CLR:00
22457,2022-10-20T01:53:00,CLR:00
8418,2021-09-18T23:53:00,OVC:08 5
19393,2022-07-20T03:51:00,VV:09 2
10148,2021-11-04T01:34:00,BKN:07 14 OVC:08 22
9712,2021-10-26T21:19:00,SCT:04 3 SCT:04 9 OVC:08 17
9812,2021-10-28T20:53:00,CLR:00
14121,2022-02-01T01:53:00,CLR:00
14620,2022-02-16T07:53:00,CLR:00
1729,2021-02-11T10:51:00,BKN:07 5 OVC:08 26
15536,2022-03-18T05:53:00,BKN:07 6
2010,2021-02-19T16:53:00,SCT:04 35
5951,2021-07-01T11:53:00,CLR:00
11135,2021-11-27T04:13:00,CLR:00
7517,2021-08-21T14:30:00,SCT:04 25
10121,2021-11-03T18:53:00,BKN:07 30 OVC:08 65
7769,2021-08-29T18:53:00,CLR:00
24315,2022-12-08T23:51:00,VV:09 2
9737,2021-10-27T07:50:00,BKN:07 5
15107,2022-03-05T10:53:00,FEW:02 45 SCT:04 60 SCT:04 200
17090,2022-05-02T16:53:00,CLR:00
21511,2022-09-25T05:16:00,OVC:08 2
15112,2022-03-05T15:53:00,SCT:04 65 BKN:07 80
10538,2021-11-12T17:53:00,CLR:00
2488,2021-03-08T19:07:00,FEW:02 17 BKN:07 24 OVC:08 39
2589,2021-03-10T07:53:00,FEW:02 5 SCT:04 36 BKN:07 50
23581,2022-11-20T00:53:00,CLR:00
12461,2021-12-25T03:53:00,FEW:02 23 BKN:07 43 OVC:08 50
17907,2022-05-30T13:53:00,CLR:00
25,2021-01-01T12:53:00,BKN:07 200
14258,2022-02-06T05:39:00,FEW:02 2
18493,2022-06-20T23:53:00,CLR:00
4807,2021-05-22T09:53:00,FEW:02 60
7620,2021-08-24T22:12:00,FEW:02 9
21635,2022-09-28T04:53:00,VV:09 1
21741,2022-10-01T08:53:00,
18929,2022-07-04T19:51:00,BKN:07 18 BKN:07 55 OVC:08 95
12978,2022-01-06T14:53:00,OVC:08 7
17962,2022-06-01T17:53:00,BKN:07 250
113,2021-01-03T01:53:00,OVC:08 5
13852,2022-01-25T08:53:00,SCT:04 1
17256,2022-05-07T22:53:00,CLR:00
12325,2021-12-22T20:00:00,OVC:08 2
21901,2022-10-05T16:53:00,CLR:00
5786,2021-06-25T21:53:00,CLR:00
4713,2021-05-18T16:53:00,CLR:00
21015,2022-09-08T05:53:00,CLR:00
18274,2022-06-12T07:51:00,BKN:07 19 OVC:08 30
25176,2022-12-28T00:51:00,OVC:08 21
8042,2021-09-06T19:53:00,CLR:00
21212,2022-09-15T03:00:00,VV:09 2
1522,2021-02-06T17:53:00,FEW:02 60 SCT:04 250
15091,2022-03-04T19:53:00,SCT:04 37
15390,2022-03-15T00:24:00,BKN:07 3 OVC:08 7
14328,2022-02-08T02:02:00,CLR:00
3605,2021-04-12T19:53:00,CLR:00
7401,2021-08-17T21:53:00,FEW:02 75
20342,2022-08-18T21:53:00,CLR:00
22286,2022-10-15T03:49:00,OVC:08 4
24271,2022-12-08T06:49:00,FEW:02 4 FEW:02 16
21037,2022-09-09T02:53:00,CLR:00
22211,2022-10-13T14:53:00,CLR:00
5673,2021-06-22T04:53:00,OVC:08 18
8994,2021-10-08T07:34:00,VV:09 2
20327,2022-08-18T06:53:00,CLR:00
22851,2022-11-01T04:25:00,FEW:02 2 BKN:07 6 OVC:08 13
16694,2022-04-20T01:53:00,OVC:08 15
5135,2021-06-02T13:53:00,CLR:00
24614,2022-12-16T00:53:00,VV:09 1
3924,2021-04-22T18:53:00,CLR:00
10705,2021-11-15T22:10:00,OVC:08 2
1646,2021-02-09T19:53:00,SCT:04 75 OVC:08 95
6695,2021-07-25T23:53:00,OVC:08 5
20712,2022-08-29T15:53:00,CLR:00
19337,2022-07-18T19:53:00,CLR:00
6394,2021-07-15T07:53:00,OVC:08 5
8324,2021-09-16T11:51:00,FEW:02 10 SCT:04 20
18714,2022-06-28T00:53:00,CLR:00
18323,2022-06-14T04:53:00,CLR:00
21729,2022-10-01T02:10:00,OVC:08 2
14482,2022-02-12T05:36:00,CLR:00
9393,2021-10-20T22:23:00,OVC:08 14
5676,2021-06-22T07:53:00,OVC:08 19
11680,2021-12-08T13:26:00,SCT:04 12 OVC:08 18
4067,2021-04-26T19:53:00,CLR:00
1739,2021-02-11T15:22:00,OVC:08 9
15507,2022-03-18T00:51:00,CLR:00
12545,2021-12-26T23:53:00,FEW:02 34 BKN:07 80 OVC:08 100
24444,2022-12-11T17:53:00,BKN:07 9 OVC:08 15
137,2021-01-03T13:53:00,SCT:04 30 BKN:07 180
20817,2022-09-01T04:22:00,OVC:08 2
23549,2022-11-18T18:53:00,CLR:00
17573,2022-05-18T09:53:00,CLR:00
147,2021-01-03T20:34:00,BKN:07 21
2663,2021-03-12T18:53:00,CLR:00
21668,2022-09-29T03:51:00,BKN:07 1
99,2021-01-02T22:53:00,OVC:08 11
9212,2021-10-16T22:53:00,CLR:00
15404,2022-03-15T03:33:00,BKN:07 4 OVC:08 14
9782,2021-10-28T03:36:00,FEW:02 2
12428,2021-12-24T07:53:00,CLR:00
2556,2021-03-09T23:35:00,BKN:07 9 BKN:07 44
9929,2021-10-30T22:27:00,SCT:04 9 SCT:04 14 OVC:08 21
18608,2022-06-25T04:48:00,VV:09 2
12272,2021-12-21T23:24:00,SCT:04 8 OVC:08 24
23913,2022-11-30T22:53:00,OVC:08 17
25169,2022-12-27T23:59:00,BKN:07 25 BKN:07 49
18638,2022-06-25T23:15:00,OVC:08 4
17762,2022-05-25T23:53:00,CLR:00
1324,2021-02-02T00:00:00,BKN:07 8 OVC:08 12
748,2021-01-17T04:53:00,CLR:00
3890,2021-04-21T15:53:00,CLR:00
10011,2021-11-01T13:51:00,BKN:07 5 OVC:08 11
13127,2022-01-09T05:48:00,OVC:08 2
12330,2021-12-22T21:04:00,BKN:07 2 OVC:08 8
23791,2022-11-26T16:53:00,CLR:00
11759,2021-12-11T08:53:00,CLR:00
7338,2021-08-15T09:53:00,CLR:00
3062,2021-03-26T01:53:00,CLR:00
4417,2021-05-09T01:53:00,CLR:00
4874,2021-05-24T09:53:00,CLR:00
4865,2021-05-24T05:32:00,OVC:08 2
20259,2022-08-15T13:53:00,CLR:00
2628,2021-03-11T08:53:00,SCT:04 40
7854,2021-09-01T01:53:00,OVC:08 10
11076,2021-11-25T05:43:00,CLR:00
347,2021-01-08T03:53:00,FEW:02 26 BKN:07 75 BKN:07 100
1787,2021-02-13T03:44:00,BKN:07 14 BKN:07 20 OVC:08 80
11648,2021-12-08T00:08:00,OVC:08 2
11112,2021-11-26T12:53:00,SCT:04 250
23652,2022-11-22T21:53:00,CLR:00
6110,2021-07-06T09:51:00,FEW:02 12
15440,2022-03-16T02:42:00,CLR:00
13399,2022-01-15T06:38:00,SCT:04 6
5859,2021-06-28T07:53:00,OVC:08 7
21405,2022-09-21T09:53:00,FEW:02 20 SCT:04 100
9913,2021-10-30T16:38:00,SCT:04 17 BKN:07 30 BKN:07 200
13707,2022-01-21T23:53:00,CLR:00
604,2021-01-14T05:35:00,VV:09 2
2916,2021-03-20T11:53:00,SCT:04 50
23273,2022-11-10T05:17:00,BKN:07 1
10578,2021-11-13T10:12:00,BKN:07 2
14227,2022-02-05T02:53:00,CLR:00
15129,2022-03-06T04:03:00,CLR:00
9405,2021-10-21T01:10:00,OVC:08 4
3359,2021-04-05T11:51:00,SCT:04 23
1618,2021-02-08T16:53:00,BKN:07 120
13590,2022-01-19T21:17:00,FEW:02 4
999,2021-01-24T05:01:00,VV:09 1
21643,2022-09-28T09:35:00,OVC:08 2
1315,2021-02-01T18:53:00,OVC:08 10
4165,2021-04-30T05:02:00,VV:09 4
3791,2021-04-18T07:53:00,CLR:00
13419,2022-01-15T21:36:00,CLR:00
18314,2022-06-13T20:53:00,CLR:00
14719,2022-02-20T01:35:00,VV:09 2
21910,2022-10-06T00:53:00,CLR:00
10131,2021-11-03T22:51:00,OVC:08 11
6275,2021-07-11T21:53:00,CLR:00
21924,2022-10-06T14:53:00,SCT:04 250
16796,2022-04-22T05:21:00,BKN:07 4 OVC:08 16
7287,2021-08-13T18:53:00,CLR:00
8130,2021-09-10T01:44:00,FEW:02 8 FEW:02 65 BKN:07 120
138,2021-01-03T14:51:00,BKN:07 24 BKN:07 120
3857,2021-04-20T13:53:00,FEW:02 30
8074,2021-09-08T00:53:00,CLR:00
24453,2022-12-11T22:19:00,FEW:02 24 OVC:08 30
5271,2021-06-07T13:53:00,CLR:00
20562,2022-08-25T15:53:00,CLR:00
22710,2022-10-28T21:53:00,CLR:00
17167,2022-05-05T07:53:00,OVC:08 8
5425,2021-06-13T08:53:00,SCT:04 29
16915,2022-04-25T17:53:00,FEW:02 120
19232,2022-07-14T14:53:00,CLR:00
3615,2021-04-13T00:53:00,OVC:08 3
6142,2021-07-07T10:53:00,CLR:00
9096,2021-10-12T06:53:00,CLR:00
23319,2022-11-11T01:43:00,BKN:07 1
6494,2021-07-19T02:53:00,CLR:00
20765,2022-08-31T01:34:00,SCT:04 3
6870,2021-07-31T05:51:00,OVC:08 4
11944,2021-12-15T07:58:00,BKN:07 2 BKN:07 50
16832,2022-04-23T04:53:00,CLR:00
645,2021-01-15T02:53:00,VV:09 1
24375,2022-12-10T02:53:00,OVC:08 19
11071,2021-11-25T03:36:00,CLR:00
15726,2022-03-24T04:38:00,OVC:08 2
20512,2022-08-24T00:53:00,CLR:00
16041,2022-03-31T02:53:00,CLR:00
9811,2021-10-28T19:53:00,CLR:00
7410,2021-08-18T05:53:00,OVC:08 50
16391,2022-04-13T00:53:00,BKN:07 50
7350,2021-08-15T21:53:00,CLR:00
455,2021-01-10T21:17:00,CLR:00
24748,2022-12-18T22:53:00,CLR:00
9762,2021-10-27T22:24:00,CLR:00
8199,2021-09-12T06:53:00,CLR:00
22050,2022-10-09T20:46:00,BKN:07 4
19106,2022-07-10T02:53:00,CLR:00
6983,2021-08-03T20:53:00,CLR:00
17200,2022-05-06T05:00:00,BKN:07 6 OVC:08 15
14889,2022-02-26T09:53:00,OVC:08 250
3360,2021-04-05T11:53:00,SCT:04 23
7466,2021-08-20T03:27:00,OVC:08 4
3338,2021-04-04T17:00:00,SCT:04 250
8865,2021-10-04T06:53:00,CLR:00
2397,2021-03-06T01:13:00,SCT:04 14 OVC:08 49
5722,2021-06-23T23:53:00,CLR:00
15841,2022-03-26T18:53:00,CLR:00
14864,2022-02-25T09:53:00,CLR:00
1217,2021-01-29T07:53:00,OVC:08 7
2261,2021-03-01T09:53:00,CLR:00
13052,2022-01-07T23:53:00,VV:09 1
9715,2021-10-26T21:53:00,FEW:02 4 OVC:08 10
8822,2021-10-02T13:53:00,CLR:00
23488,2022-11-16T07:53:00,CLR:00
12095,2021-12-17T23:15:00,SCT:04 2
11070,2021-11-25T03:26:00,CLR:00
13289,2022-01-12T15:53:00,SCT:04 250
17294,2022-05-09T08:53:00,BKN:07 33 BKN:07 42
13225,2022-01-11T06:14:00,FEW:02 1
14659,2022-02-17T21:53:00,CLR:00
15103,2022-03-05T06:53:00,CLR:00
21530,2022-09-25T16:53:00,FEW:02 10
7088,2021-08-07T06:53:00,CLR:00
12288,2021-12-22T04:44:00,OVC:08 4
8852,2021-10-03T18:53:00,CLR:00
7226,2021-08-11T20:53:00,CLR:00
3330,2021-04-04T12:53:00,FEW:02 250
11154,2021-11-27T15:53:00,CLR:00
6725,2021-07-26T19:53:00,CLR:00
10798,2021-11-17T23:49:00,CLR:00
9059,2021-10-10T19:53:00,CLR:00
23380,2022-11-12T07:53:00,VV:09 1
24279,2022-12-08T08:53:00,SCT:04 4 BKN:07 13
15927,2022-03-28T15:51:00,BKN:07 8
1195,2021-01-29T00:51:00,FEW:02 9 OVC:08 32
3948,2021-04-23T13:53:00,
4530,2021-05-12T20:34:00,FEW:02 5
7902,2021-09-02T18:53:00,CLR:00
9927,2021-10-30T22:10:00,BKN:07 17 OVC:08 23
1540,2021-02-07T03:22:00,FEW:02 2
11265,2021-11-30T01:00:00,VV:09 1
6018,2021-07-03T12:53:00,SCT:04 120
15876,2022-03-27T13:53:00,BKN:07 13 OVC:08 27
23444,2022-11-14T13:53:00,SCT:04 250
9720,2021-10-27T00:24:00,OVC:08 14
14064,2022-01-30T22:53:00,CLR:00
13702,2022-01-21T18:53:00,CLR:00
1263,2021-01-30T22:53:00,SCT:04 65 SCT:04 120
23593,2022-11-20T12:53:00,SCT:04 200
14510,2022-02-12T21:53:00,CLR:00
20046,2022-08-08T12:53:00,CLR:00
10590,2021-11-13T18:53:00,CLR:00
13435,2022-01-16T04:53:00,CLR:00
333,2021-01-07T16:53:00,SCT:04 180 BKN:07 250
19446,2022-07-21T07:51:00,OVC:08 3
24463,2022-12-12T06:53:00,SCT:04 60
6167,2021-07-08T03:53:00,VV:09 2
11037,2021-11-23T22:53:00,CLR:00
5008,2021-05-29T04:10:00,OVC:08 4
22956,2022-11-03T10:53:00,CLR:00
7674,2021-08-26T06:53:00,VV:09 1
12139,2021-12-18T22:19:00,FEW:02 8 FEW:02 15
14559,2022-02-14T04:53:00,VV:09 2
4324,2021-05-05T20:09:00,FEW:02 6
22388,2022-10-17T07:53:00,CLR:00
20016,2022-08-07T23:59:00,
10320,2021-11-09T01:23:00,OVC:08 7
1570,2021-02-07T23:36:00,CLR:00
14650,2022-02-17T12:53:00,CLR:00
199,2021-01-04T21:53:00,CLR:00
1667,2021-02-10T04:35:00,BKN:07 4
22460,2022-10-20T03:40:00,BKN:07 2
21843,2022-10-04T12:53:00,
15396,2022-03-15T01:53:00,FEW:02 5 OVC:08 11
19409,2022-07-20T10:53:00,CLR:00
22090,2022-10-10T20:50:00,BKN:07 2
19378,2022-07-19T19:53:00,CLR:00
19893,2022-08-03T21:53:00,CLR:00
24050,2022-12-03T18:00:00,OVC:08 9
2625,2021-03-11T05:53:00,CLR:00
24455,2022-12-11T23:53:00,OVC:08 48
13398,2022-01-15T06:26:00,VV:09 6
7370,2021-08-16T16:49:00,CLR:00
15207,2022-03-09T05:53:00,CLR:00
17237,2022-05-07T03:53:00,OVC:08 41
11619,2021-12-07T11:51:00,OVC:08 4
24242,2022-12-07T21:22:00,VV:09 10
11931,2021-12-15T03:53:00,BKN:07 36 BKN:07 120
2468,2021-03-08T03:53:00,VV:09 3
10197,2021-11-05T04:53:00,VV:09 1
11530,2021-12-05T20:34:00,VV:09 6
7431,2021-08-19T01:53:00,OVC:08 70
23093,2022-11-06T19:53:00,SCT:04 13 SCT:04 27 OVC:08 33
8570,2021-09-23T15:53:00,CLR:00
19695,2022-07-28T08:53:00,SCT:04 10
9705,2021-10-26T19:53:00,BKN:07 12 OVC:08 20
1582,2021-02-08T01:42:00,VV:09 2
8265,2021-09-14T17:53:00,CLR:00
11847,2021-12-13T05:06:00,SCT:04 11 BKN:07 15 OVC:08 21
9527,2021-10-23T09:07:00,OVC:08 5
24609,2022-12-15T23:41:00,VV:09 2
17675,2022-05-22T11:53:00,CLR:00
12268,2021-12-21T21:53:00,SCT:04 6 OVC:08 32
12536,2021-12-26T19:00:00,SCT:04 30 OVC:08 40
4593,2021-05-14T15:53:00,FEW:02 250
5300,2021-06-08T17:53:00,CLR:00
15336,2022-03-13T12:53:00,FEW:02 40 SCT:04 200
4902,2021-05-25T11:53:00,CLR:00
17410,2022-05-11T23:53:00,CLR:00
15480,2022-03-17T04:53:00,FEW:02 4
15500,2022-03-17T19:53:00,CLR:00
8382,2021-09-18T07:06:00,OVC:08 6
14352,2022-02-08T06:51:00,FEW:02 1
7380,2021-08-17T00:53:00,CLR:00
24670,2022-12-17T02:49:00,SCT:04 1
12793,2022-01-03T04:53:00,BKN:07 28 OVC:08 55
10126,2021-11-03T20:22:00,OVC:08 30
8838,2021-10-03T04:53:00,CLR:00
10212,2021-11-05T08:53:00,SCT:04 150
7342,2021-08-15T13:53:00,CLR:00
16772,2022-04-21T23:59:00,
8676,2021-09-27T05:53:00,BKN:07 28
441,2021-01-10T12:53:00,BKN:07 5 OVC:08 14
14411,2022-02-09T15:53:00,CLR:00
21318,2022-09-18T16:51:00,BKN:07 22 OVC:08 27
24560,2022-12-14T23:07:00,CLR:00
15501,2022-03-17T20:53:00,CLR:00
16904,2022-04-25T06:53:00,CLR:00
514,2021-01-12T01:53:00,CLR:00
15650,2022-03-22T10:53:00,CLR:00
14761,2022-02-21T10:53:00,CLR:00
18640,2022-06-25T23:59:00,
7398,2021-08-17T18:53:00,CLR:00
7733,2021-08-28T11:53:00,CLR:00
6191,2021-07-08T20:53:00,CLR:00
